"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
6.794350509E0,5.977050304E0,-1.205295086E1,1.431000113E0
6.814350509E0,5.977050304E0,-1.205295086E1,1.431000113E0
6.834350509E0,5.977050304E0,-1.205295086E1,1.431000113E0
6.854350509E0,5.977050304E0,-1.205295086E1,1.431000113E0
6.874350509E0,5.977050304E0,-1.205295086E1,1.431000113E0
6.894350509E0,1.554000020E0,-7.648950577E0,9.105000645E-2
6.914350509E0,1.554000020E0,-7.648950577E0,9.105000645E-2
6.934350509E0,1.554000020E0,-7.648950577E0,9.105000645E-2
6.954350509E0,1.554000020E0,-7.648950577E0,9.105000645E-2
6.974350509E0,1.554000020E0,-7.648950577E0,9.105000645E-2
6.994350509E0,3.469050169E0,-9.660000801E0,3.480000257E0
7.014350509E0,3.469050169E0,-9.660000801E0,3.480000257E0
7.034350509E0,3.316050053E0,-1.013895035E1,3.403950214E0
7.054350509E0,3.316050053E0,-1.013895035E1,3.403950214E0
7.074350509E0,3.316050053E0,-1.013895035E1,3.403950214E0
7.094350509E0,3.316050053E0,-1.013895035E1,3.403950214E0
7.114350509E0,3.316050053E0,-1.013895035E1,3.403950214E0
7.134350509E0,3.334950209E0,-1.140195084E1,-7.120500207E-1
7.154350509E0,3.334950209E0,-1.140195084E1,-7.120500207E-1
7.174350509E0,-1.879500151E-1,-9.352950096E0,-9.229500294E-1
7.194350509E0,-1.879500151E-1,-9.352950096E0,-9.229500294E-1
7.214350509E0,-1.879500151E-1,-9.352950096E0,-9.229500294E-1
7.234350509E0,-1.048950076E0,-7.419000149E0,-1.306050062E0
7.254350509E0,-1.048950076E0,-7.419000149E0,-1.306050062E0
7.274350509E0,-1.048950076E0,-7.419000149E0,-1.306050062E0
7.294350509E0,-1.048950076E0,-7.419000149E0,-1.306050062E0
7.314350509E0,-1.048950076E0,-7.419000149E0,-1.306050062E0
7.334350509E0,-1.048950076E0,-7.419000149E0,-1.306050062E0
7.354350509E0,-1.048950076E0,-7.419000149E0,-1.306050062E0
7.374350509E0,6.763050556E0,-7.381050587E0,-3.124950171E0
7.394350509E0,6.763050556E0,-7.381050587E0,-3.124950171E0
7.414350509E0,6.763050556E0,-7.381050587E0,-3.124950171E0
7.434350509E0,6.763050556E0,-7.381050587E0,-3.124950171E0
7.454350509E0,6.763050556E0,-7.381050587E0,-3.124950171E0
7.474350509E0,1.338795090E1,-9.124050140E0,-5.400000215E-1
7.494350509E0,1.338795090E1,-9.124050140E0,-5.400000215E-1
7.514350509E0,1.338795090E1,-9.124050140E0,-5.400000215E-1
7.534350509E0,1.338795090E1,-9.124050140E0,-5.400000215E-1
7.554350509E0,1.338795090E1,-9.124050140E0,-5.400000215E-1
7.574350509E0,1.338795090E1,-9.124050140E0,-5.400000215E-1
7.594350509E0,1.338795090E1,-9.124050140E0,-5.400000215E-1
7.614350509E0,-2.505000114E0,-5.275050163E0,2.542050123E0
7.634350509E0,-2.505000114E0,-5.275050163E0,2.542050123E0
7.654350509E0,-2.505000114E0,-5.275050163E0,2.542050123E0
7.674350509E0,-2.505000114E0,-5.275050163E0,2.542050123E0
7.694350509E0,-2.505000114E0,-5.275050163E0,2.542050123E0
7.714350509E0,2.242950201E0,-1.136400032E1,2.619000196E0
7.734350509E0,2.242950201E0,-1.136400032E1,2.619000196E0
7.754350509E0,2.281949997E0,-9.295950890E0,3.780000210E-1
7.774350509E0,2.281949997E0,-9.295950890E0,3.780000210E-1
7.794350509E0,2.281949997E0,-9.295950890E0,3.780000210E-1
7.814350509E0,3.660000086E0,-8.109000206E0,1.240050077E0
7.834350509E0,3.660000086E0,-8.109000206E0,1.240050077E0
7.854350509E0,5.020050049E0,-9.028050423E0,1.852950096E0
7.874350509E0,5.020050049E0,-9.028050423E0,1.852950096E0
7.894350509E0,5.020050049E0,-9.028050423E0,1.852950096E0
7.914350509E0,5.020050049E0,-9.028050423E0,1.852950096E0
7.934350509E0,5.020050049E0,-9.028050423E0,1.852950096E0
7.954350509E0,3.756000280E0,-8.109000206E0,8.190000653E-1
7.974350509E0,3.756000280E0,-8.109000206E0,8.190000653E-1
7.994350509E0,2.875050068E0,-9.448950768E0,-1.612050056E0
8.014350509E0,2.875050068E0,-9.448950768E0,-1.612050056E0
8.034350509E0,2.875050068E0,-9.448950768E0,-1.612050056E0
8.054350509E0,5.001000404E0,-1.052205086E1,1.987050056E0
8.074350509E0,5.001000404E0,-1.052205086E1,1.987050056E0
8.094350509E0,6.091950417E0,-1.138305092E1,2.809950113E0
8.114350509E0,6.091950417E0,-1.138305092E1,2.809950113E0
